time,Text,humidity,WindSpeed,cloudinessIndex,project:schedules:entries
1548601200,8.43,0.53,8.43,0.75,0
1548604800,7.58,0.51,8.23,0.19,0
1548608400,6.6,0.55,6.66,0.66,0
1548612000,6.39,0.63,5.4,0.68,0
1548615600,5.73,0.66,5.05,0.77,0
1548619200,6.53,0.63,4.66,0.91,0
1548622800,5.68,0.71,4.24,1,0
1548626400,5.68,0.71,2.9,1,0
1548630000,6.51,0.72,3.22,1,0
1548633600,5.53,0.81,2.02,1,0
1548637200,4.67,0.87,1.87,1,0
1548640800,4.41,0.93,2.37,1,0
1548644400,4.34,0.94,2.43,1,0
1548648000,4.37,0.94,0,1,0
1548651600,4.36,1,0.82,0.79,0
1548655200,4.59,0.94,2.01,0.79,0
1548658800,4.65,0.94,1.77,0.79,0
1548662400,4.71,0.99,2.89,0.96,23
1548666000,4.78,1,2.26,0.96,50
1548669600,5.81,0.94,2.52,0.96,0
1548673200,6.6,0.94,2.88,1,98
1548676800,7.35,0.78,3.31,1,50
1548680400,7.54,0.77,4.27,0.79,54
1548684000,7.6,0.82,3.5,1,0
1548687600,7.41,0.78,3.7,0.96,120
1548691200,7.39,0.78,2.86,1,18
1548694800,6.51,0.78,1.99,0.75,50
1548698400,5.7,0.83,1.92,1,120
1548702000,5.57,0.82,1.81,0.96,64
1548705600,4.52,0.88,1.52,1,64
1548709200,3.46,0.88,1.44,0.19,64
1548712800,2.58,0.94,1.29,1,64
1548716400,2.7,0.93,1.43,1,0
1548720000,2.86,1,1.29,1,0
1548723600,3.66,0.94,2.81,1,0
1548727200,3.6,0.95,2.8,1,0
1548730800,4.38,0.95,2.57,0.96,0
1548734400,4.6,0.95,2.98,0.96,0
1548738000,4.45,1,3.39,0.79,0
1548741600,4.51,1,2.92,1,0
1548745200,4.7,1,2.82,1,0
1548748800,4.74,1,2.6,0.79,0
1548752400,5.61,1,2.39,0.75,56
1548756000,6.46,0.96,4.6,0.75,44
1548759600,6.62,0.95,5.32,0.75,50
1548763200,6.68,0.95,6.67,1,88
1548766800,6.49,0.96,7.63,1,0
1548770400,6.44,1,7.62,1,0
1548774000,7.48,0.97,6.13,1,96
1548777600,8.24,1,3.77,1,0
1548781200,5.83,0.96,12.42,1,0
1548784800,3.52,0.95,11.33,1,18
1548788400,4.01,0.91,7.81,1,36
1548792000,4.77,0.85,8.22,1,65
1548795600,3.9,0.8,7.59,0.79,0
1548799200,3.93,0.81,7.56,0.75,0
1548802800,3.68,0.77,7.3,0.19,0
1548806400,2.6,0.83,5.24,0.19,0
1548810000,3.37,0.78,4.97,0.19,0
1548813600,2.64,0.82,4.18,0.13,0
1548817200,1.77,0.81,3.14,0.02,0
1548820800,2.52,0.82,4.06,0.06,0
1548824400,2.47,0.78,4.05,0.2,0
1548828000,2.59,0.76,4.05,0.37,0
1548831600,2.64,0.81,3.2,0.54,0
1548835200,2.75,0.85,4.07,0.73,36
1548838800,3.37,0.91,2.82,0.87,0
1548842400,5.3,0.89,3.25,1,0
1548846000,5.41,0.84,4.66,0.96,86
1548849600,6,0.81,4.86,0.75,0
1548853200,6.09,0.84,4.08,0.75,81
1548856800,6,0.85,4.08,0.75,0
1548860400,6.57,0.82,3.84,1,0
1548864000,6.49,0.77,4.18,0.79,41
1548867600,5.41,0.83,2.81,0.75,0
1548871200,4.55,0.88,1.61,0.98,0
1548874800,3.26,0.93,1.73,0.75,64
1548878400,3.21,0.93,2.29,0.75,64
1548882000,2.33,0.94,1.83,0.03,64
1548885600,0.96,0.94,2.11,0,64
1548889200,0.12,1,2.03,0.75,0
1548892800,0.22,1,1.63,0.96,0
1548896400,0.33,1,2.72,0.75,0
1548900000,1.46,1,2.38,0.96,0
1548903600,2.37,1,3.24,1,0
1548907200,1.4,1,3.02,1,0
1548910800,1.58,1,3.57,1,0
1548914400,1.47,1,4.7,1,0
1548918000,1.67,0.99,5,1,0
1548921600,1.71,0.99,6.13,1,60
1548925200,1.75,0.99,5.83,1,0
1548928800,2.55,1,5.98,1,50
1548932400,3.52,0.99,6.57,1,105
1548936000,5.45,1,5.62,1,72
1548939600,6.47,1,4.73,1,0
1548943200,9.02,1,4.57,0.96,0
1548946800,10.09,0.89,7.08,0.96,42
1548950400,9.42,0.77,7.46,0.75,58
1548954000,8.53,0.77,6.72,0.75,0
1548957600,7.49,0.82,4.12,1,67
1548961200,6.53,0.82,3.71,0.75,0
1548964800,5.86,0.89,3.25,0.75,40
1548968400,5.58,0.94,3.47,0.96,66
1548972000,4.61,0.94,2.52,0.79,0
1548975600,4.95,0.92,3.8,0.75,0
1548979200,6.63,0.92,4.85,0.75,0
1548982800,5.81,0.92,3.37,0.75,0
1548986400,4.93,0.99,3.76,0.75,0
1548990000,4.9,0.99,3.73,0.75,0
1548993600,5.07,0.98,3.22,0.79,0
1548997200,4.01,0.94,3.9,0.79,0
1549000800,3.59,0.94,2.62,0.75,0
1549004400,2.93,1,1.9,0.75,0
1549008000,2.81,1,2.24,0.75,73
1549011600,3.94,0.99,4.53,1,0
1549015200,6.67,0.93,4.2,1,0
1549018800,7.56,0.88,5.39,0.75,45
1549022400,6.96,0.88,1.85,0.75,40
1549026000,6.89,0.88,3.29,1,36
1549029600,6.81,0.88,4.05,0.96,0
1549033200,7.56,0.83,5.35,1,0
1549036800,6.63,0.94,4.42,0.96,20
1549040400,6.37,0.96,2.47,0.79,90
1549044000,4.78,0.95,1.58,0.79,120
1549047600,4.88,0.95,1.65,0.75,64
1549051200,4.08,0.94,1.6,0.79,64
1549054800,4.78,0.94,1.97,0.75,64
1549058400,5.67,1,2.85,0.79,64
1549062000,5.67,0.93,4.17,0.79,0
1549065600,4.85,0.93,5.13,1,0
1549069200,3.85,0.93,4.53,1,0
1549072800,4.63,0.88,3.88,1,0
1549076400,3.84,0.87,4.51,0.96,0
1549080000,3.87,0.86,3.2,0.96,0
1549083600,3.76,0.86,3.98,0.96,0
1549087200,3.62,0.87,5.1,1,0
1549090800,3.42,0.87,4.86,1,0
1549094400,3.5,0.87,5.31,0.96,0
1549098000,3.72,0.82,6.26,0.96,33
1549101600,4.76,0.76,4.87,0.86,52
1549105200,5.72,0.71,6.64,0.65,9
1549108800,5.83,0.66,5.75,0.7,0
1549112400,6.77,0.65,4.95,0.75,0
1549116000,6.77,0.61,5.77,0.75,52
1549119600,6.7,0.61,5.93,0.75,43
1549123200,5.53,0.63,4.83,0.65,0
1549126800,4.67,0.63,3.86,0.65,0
1549130400,3.64,0.72,3.19,0.44,0
1549134000,3.65,0.71,3.04,0.19,24
1549137600,2.61,0.75,2.92,0.19,0
1549141200,2.55,0.71,2.9,0.01,0
1549144800,1.65,0.76,2.25,0,0
1549148400,0.65,0.83,1.68,0.01,0
1549152000,-0.2,0.83,1.3,0.01,0
1549155600,-0.22,0.89,1.8,0.01,0
1549159200,-0.22,0.88,2.12,0,0
1549162800,-0.22,0.88,1.89,0,0
1549166400,-0.4,0.9,1.84,0,0
1549170000,-0.42,0.94,2.64,0,0
1549173600,-0.63,0.89,2.39,0,0
1549177200,-1.48,0.89,1.4,0,0
1549180800,-2.24,0.95,1.49,0,96
1549184400,0.65,0.88,1.32,0,0
1549188000,3.54,0.77,1.47,0,0
1549191600,4.78,0.72,1.28,0,0
1549195200,6.89,0.66,2.14,0.19,0
1549198800,7.79,0.61,2.95,0.19,0
1549202400,8.02,0.54,3.07,0.19,0
1549206000,8.76,0.51,2.8,0.19,0
1549209600,7.67,0.55,1.45,0.19,0
1549213200,6.37,0.64,1.76,0.19,0
1549216800,4.37,0.73,2.18,0.17,0
1549220400,2.78,0.78,2.1,0.37,0
1549224000,2.63,0.84,2.76,0.64,0
1549227600,1.03,0.89,3.14,0.84,0
1549231200,0.92,0.89,2.49,0.91,0
1549234800,0.97,0.88,2.67,0.75,0
1549238400,0.92,0.94,3.56,0.75,0
1549242000,1.93,0.83,3.47,0.44,0
1549245600,1.79,0.89,3.05,0.98,0
1549249200,2.84,0.93,3.5,1,0
1549252800,3.71,0.89,4.39,1,0
1549256400,4.73,0.84,5.98,1,0
1549260000,4.83,0.83,5.46,0.96,0
1549263600,4.97,0.87,6.29,0.96,0
1549267200,4.98,0.88,6.6,1,20
1549270800,5.04,0.93,5.78,0.79,0
1549274400,4.88,0.94,7.07,0.96,29
1549278000,4.91,1,7.12,0.96,26
1549281600,5.72,0.95,5.38,0.75,22
1549285200,5.7,0.95,6.31,0.79,21
1549288800,4.85,1,7.32,1,0
1549292400,4.96,0.94,6.71,1,0
1549296000,4.07,1,8,1,10
1549299600,3.97,1,7.4,1,25
1549303200,4.19,0.99,6.97,1,60
1549306800,4.15,0.98,6.2,0.96,32
1549310400,4.04,0.92,5.28,0.96,32
1549314000,3.75,0.99,3.78,1,8
1549317600,3.65,1,3,1,32
1549321200,3.59,1,3.04,1,0
1549324800,3.75,0.99,1.8,1,0
1549328400,3.79,0.99,2.24,1,0
1549332000,3.82,0.99,1.78,1,0
1549335600,3.7,1,1.86,1,0
1549339200,3.78,0.99,2.27,1,0
1549342800,3.83,1,1.47,1,0
1549346400,3.51,1,1.95,1,0
1549350000,3.49,1,1.38,1,0
1549353600,4.29,0.95,1.01,1,0
1549357200,4.37,1,1.87,1,26
1549360800,5.25,1,2.08,1,53
1549364400,5.55,1,2.17,1,25
1549368000,5.74,0.99,2.5,1,55
1549371600,6.71,1,2,1,0
1549375200,6.97,0.98,2.44,1,0
1549378800,7.88,0.98,2.58,1,26
1549382400,7.78,1,2.04,1,0
1549386000,7.75,1,2.06,1,0
1549389600,7.71,1,2.05,1,9
1549393200,7.62,1,2.33,1,9
1549396800,8.6,1,1.81,1,50
1549400400,8.54,1,2.59,1,0
1549404000,8.7,1,1.96,1,0
1549407600,8.54,1,2.13,1,0
1549411200,8.59,1,2.52,1,0
1549414800,9.57,1,2.7,1,0
1549418400,9.7,1,3.05,1,0
1549422000,9.76,0.99,3.42,1,0
1549425600,9.71,1,3.03,1,0
1549429200,8.83,0.99,3.7,0.76,0
1549432800,9.49,1,2.98,1,0
1549436400,9.71,1,3.64,1,0
1549440000,9.7,1,3.57,1,30
1549443600,9.7,1,3.38,1,0
1549447200,10.54,1,4.69,1,0
1549450800,11.4,0.95,4.64,1,57
1549454400,11.4,0.97,5.19,1,0
1549458000,11.25,0.97,4.93,1,22
1549461600,11.45,0.96,4.55,1,20
1549465200,11.24,0.91,4.66,1,18
1549468800,11.4,0.85,5.31,1,18
1549472400,10.52,0.95,4.03,0.96,0
1549476000,10.62,0.95,4.62,1,0
1549479600,10.61,0.95,4.69,1,32
1549483200,10.55,0.95,5.29,0.96,32
1549486800,10.66,0.94,6.88,0.96,32
1549490400,10.68,0.94,6.46,1,32
1549494000,9.87,1,7.23,1,0
1549497600,10.63,0.95,5.54,1,0
1549501200,10.62,0.94,4.72,0.96,0
1549504800,9.83,0.99,5.15,0.75,0
1549508400,9.77,0.9,5.06,0.79,0
1549512000,8.38,0.86,3.7,1,0
1549515600,6.66,0.9,3.08,1,0
1549519200,5.39,0.94,3.23,0.75,0
1549522800,4.48,0.95,2.96,0.75,0
1549526400,4.65,0.95,2.88,0.19,0
1549530000,7.56,0.88,2.86,0.28,0
1549533600,9.74,0.71,5.95,0.75,25
1549537200,10.54,0.73,5.89,0.7,54
1549540800,11.67,0.67,7.23,0.75,59
1549544400,11.35,0.73,8.27,0.75,0
1549548000,10.08,0.8,5.11,0.75,25
1549551600,10.74,0.76,6.71,0.75,28
1549555200,9.72,0.77,6.51,0.49,0
1549558800,9.75,0.76,4.9,0.79,0
1549562400,8.8,0.81,4.38,0.75,45
1549566000,8.01,0.91,3.82,0.75,0
1549569600,8.81,0.87,4.43,0.75,75
1549573200,8.67,0.89,3.22,0.75,0
1549576800,8.73,0.89,3.87,0.75,0
1549580400,8.95,0.94,3.58,0.75,0
1549584000,8.9,0.94,4.91,0.96,0
1549587600,8.75,0.94,4.4,0.79,0
1549591200,8.76,0.94,4.46,0.79,0
1549594800,8.8,0.91,5.49,0.75,0
1549598400,8.87,0.93,5.47,1,0
1549602000,8.93,0.86,6.71,1,0
1549605600,9.66,0.88,5.48,0.96,0
1549609200,8.83,0.93,6.53,0.79,0
1549612800,8.79,0.99,6.18,0.79,45
1549616400,9.8,0.93,6.13,0.75,0
1549620000,10.67,0.88,7.74,0.79,0
1549623600,10.67,0.88,8.57,1,0
1549627200,10.5,0.84,7.79,0.79,18
1549630800,10.61,0.84,9.11,0.96,18
1549634400,10.62,0.84,9.53,1,0
1549638000,10.67,0.84,9.82,1,0
1549641600,10.81,0.83,10.32,1,0
1549645200,10.71,0.83,10.18,1,45
1549648800,9.77,0.95,11.78,1,60
1549652400,11.13,0.87,11.58,0.77,32
1549656000,10.5,0.93,9.81,1,32
1549659600,9.67,0.91,7.32,0.96,32
1549663200,9.68,0.91,6.25,0.75,32
1549666800,9.62,0.87,6.73,0.75,0
1549670400,8.63,0.87,5.32,0.75,0
1549674000,8.58,0.83,5.72,0.79,0
1549677600,9.4,0.78,5.83,0.79,0
1549681200,8.89,0.82,5.09,1,0
1549684800,8.96,0.88,5.82,1,0
1549688400,8.99,0.88,5.36,0.79,0
1549692000,8.92,0.87,5.52,0.75,0
1549695600,8.74,0.88,4.94,0.75,0
1549699200,7.93,0.94,3.99,0.75,0
1549702800,9.55,0.89,4.26,0.96,0
1549706400,10.83,0.82,5.82,0.75,0
1549710000,10.88,0.82,5.9,0.79,0
1549713600,10.45,0.85,6.03,1,0
1549717200,11.41,0.79,8.16,1,0
1549720800,11.45,0.79,6.58,1,0
1549724400,10.58,0.84,5.47,0.75,0
1549728000,10.52,0.84,5.65,0.75,0
1549731600,10.45,0.84,5.79,0.75,0
1549735200,9.64,0.94,5.93,0.96,0
1549738800,10.55,0.94,8.13,1,0
1549742400,10.57,0.95,8.78,1,0
1549746000,10.8,0.88,7.68,0.79,0
1549749600,10.77,0.88,9.27,0.96,0
1549753200,10.77,0.88,12.34,1,0
1549756800,10.83,0.88,11.58,1,0
1549760400,10.84,0.94,11.62,1,0
1549764000,10.88,0.95,10.05,1,0
1549767600,10.96,0.94,9.42,1,0
1549771200,10.79,0.94,9.87,1,0
1549774800,9.68,0.94,7.46,0.96,0
1549778400,8.64,0.85,7.47,0.79,0
1549782000,7.66,0.91,5.38,0.96,0
1549785600,7.65,0.88,4.55,0.75,0
1549789200,7.52,0.84,7.42,0.75,0
1549792800,7.75,0.77,8.33,0.75,0
1549796400,8.69,0.75,10.04,0.75,0
1549800000,9.3,0.69,10.14,0.7,0
1549803600,9.64,0.72,10.85,0.7,0
1549807200,9.67,0.72,11.44,0.75,0
1549810800,9.69,0.67,9.98,0.75,0
1549814400,9.64,0.6,9.45,0.7,0
1549818000,8.59,0.72,7.18,0.39,0
1549821600,8.59,0.67,6.75,0.03,0
1549825200,7.62,0.67,5.84,0.33,0
1549828800,7.63,0.67,5.16,0.74,0
1549832400,6.58,0.72,5.05,0.99,0
1549836000,5.9,0.75,4.41,0.75,0
1549839600,4.83,0.81,3.46,0.75,0
1549843200,5.48,0.82,3.74,0.19,0
1549846800,4.66,0.88,2.19,0.44,0
1549850400,4.88,0.87,2.74,0.19,0
1549854000,4.01,0.9,2.97,0.27,0
1549857600,3.8,0.93,2.79,0.19,0
1549861200,3.92,0.87,2.86,0.28,0
1549864800,3.94,0.87,3.38,0.19,0
1549868400,4.75,0.88,3.11,0.44,0
1549872000,6.62,0.83,4.19,0.49,0
1549875600,7.71,0.82,6.39,1,0
1549879200,8.61,0.77,5.07,1,0
1549882800,10.49,0.72,5.97,0.87,0
1549886400,10.48,0.73,5.51,0.75,0
1549890000,11.62,0.64,4.52,0.9,0
1549893600,10.61,0.68,3.77,0.96,0
1549897200,10.53,0.69,2.99,1,0
1549900800,10.49,0.69,1.62,1,0
1549904400,8.78,0.77,1.82,0.79,0
1549908000,6.92,0.77,0.93,0.79,0
1549911600,5.49,0.88,0.98,0.23,0
1549915200,4.86,0.88,0.31,0.75,0
1549918800,4.66,0.87,1.67,0.28,0
1549922400,3.16,0.92,0,1,0
1549926000,2.99,0.92,0.31,1,0
1549929600,1.92,0.92,0.07,0.44,0
1549933200,1.91,0.98,1.39,0.4,0
1549936800,1.87,0.92,1.08,0.48,0
1549940400,1.68,0.93,1.07,0.53,0
1549944000,0.84,0.92,0.14,0.53,0
1549947600,0.84,0.93,1.06,0.51,0
1549951200,-0.18,0.99,0.22,0.49,0
1549954800,-1.19,0.99,0.21,0.19,0
1549958400,0.47,1,1.34,0.41,0
1549962000,3.69,0.94,1.82,0.38,0
1549965600,6.61,0.82,1.84,0.36,0
1549969200,9.71,0.71,1.87,0.36,0
1549972800,11.41,0.61,2.48,0.38,0
1549976400,12.44,0.59,2.99,0.42,0
1549980000,12.49,0.57,1.68,0.49,0
1549983600,12.63,0.56,1.53,0.53,0
1549987200,12.44,0.53,2.07,0.19,0
1549990800,10.57,0.64,2.56,0.19,0
1549994400,8.54,0.68,1.49,0.47,0
1549998000,7.74,0.78,2.64,0.19,0
1550001600,6.37,0.79,3.08,0.4,0
1550005200,5.48,0.85,2.3,0.19,0
1550008800,5.29,0.84,2.05,0.35,0
1550012400,4.45,0.84,2.52,0.34,0
1550016000,3.7,0.88,1.99,0.33,0
1550019600,2.67,0.89,0.33,0.3,0
1550023200,2.66,0.94,2.58,0.27,0
1550026800,2.49,0.89,2.59,0.26,0
1550030400,1.66,0.95,2.05,0.28,0
1550034000,0.67,1,1.76,0.33,0
1550037600,1.5,0.95,2.99,0.39,0
1550041200,1.52,0.96,2.91,0.57,0
1550044800,2.51,0.9,3.32,0.78,0
1550048400,3.7,0.9,3.42,0.92,0
1550052000,5.75,0.78,3.63,0.92,0
1550055600,7.78,0.72,4.6,0.84,0
1550059200,9.54,0.63,5.22,0.73,0
1550062800,10.51,0.56,3.72,0.68,0
1550066400,11.45,0.5,3.65,0.63,0
1550070000,11.45,0.5,3.65,0.59,0
1550073600,11.28,0.48,4.54,0.54,0
1550077200,9.3,0.57,3.09,0.49,0
1550080800,7.31,0.65,2.57,0.44,0
1550084400,4.58,0.82,3.25,0.32,0
1550088000,6.6,0.68,2.59,0.19,0
1550091600,5.46,0.78,2.59,0.09,0
1550095200,4.26,0.79,2.22,0.06,0
1550098800,3.4,0.84,2.67,0.07,0
1550102400,3.52,0.83,2.59,0.1,0
1550106000,2.55,0.9,2.4,0.13,0
1550109600,0.55,0.94,1.46,0.17,0
1550113200,1.43,0.94,2.53,0.19,0
1550116800,1.37,0.94,2.82,0.2,0
1550120400,1.64,0.87,1.85,0.19,0
1550124000,1.71,0.86,3.74,0.18,0
1550127600,1.35,0.83,1.31,0.19,0
1550131200,2.41,0.83,2.49,0.19,0
1550134800,6.33,0.73,4.24,0.19,0
1550138400,8.44,0.72,5.09,0.19,0
1550142000,10.53,0.67,4.71,0.2,0
1550145600,11.51,0.68,4.77,0.21,0
1550149200,13.27,0.61,3.74,0.24,0
1550152800,13.52,0.57,3.53,0.19,0
1550156400,13.71,0.56,4.87,0.19,0
1550160000,13.67,0.6,3.69,0.26,0
1550163600,12.42,0.61,3.02,0.23,0
1550167200,8.85,0.76,2.08,0.18,0
1550170800,8.64,0.77,2.54,0.12,0
1550174400,8.44,0.77,2.3,0.05,0
1550178000,7.37,0.79,2.56,0,0
1550181600,6.46,0.82,2.31,0,0
1550185200,5.42,0.83,0.96,0,0
1550188800,3.66,0.83,1.55,0,0
1550192400,4.6,0.82,2.21,0,0
1550196000,4.43,0.77,1.21,0,0
1550199600,3.62,0.82,1.61,0.01,0
1550203200,2.78,0.81,1.59,0.03,0
1550206800,3.64,0.81,2.9,0.06,0
1550210400,3.9,0.8,3.19,0.11,0
1550214000,3.62,0.87,1.51,0.32,0
1550217600,5.68,0.82,2.86,0.6,0
1550221200,7.61,0.77,3.63,0.77,0
1550224800,10.53,0.68,3.81,0.78,0
1550228400,11.79,0.66,3.63,0.7,0
1550232000,13.84,0.58,3.09,0.19,0
1550235600,14.74,0.56,2.7,0.44,0
1550239200,15.8,0.55,2.3,0.26,0
1550242800,15.81,0.52,2.91,0.19,0
1550246400,15.61,0.56,2.07,0.09,0
1550250000,14.34,0.57,2.4,0.09,0
1550253600,10.57,0.73,2.39,0.08,0
1550257200,8.53,0.78,1.49,0.09,0
1550260800,7.45,0.84,1.73,0.09,0
1550264400,5.53,0.89,0.1,0.1,0
1550268000,4.46,0.94,0.11,0.1,0
1550271600,3.42,0.95,0.12,0.09,0
1550275200,3.02,0.95,0,0.44,0
1550278800,3.14,1,1.03,0.75,0
1550282400,3.3,0.94,0,0.44,0
1550286000,1.47,0.99,0.02,0.44,0
1550289600,2.26,0.95,0.91,0.79,0
1550293200,2.59,0.99,0.69,0.33,0
1550296800,2,1,1.69,0.33,0
1550300400,2.04,1,1.43,0.33,0
1550304000,2.92,1,0.13,1,0
1550307600,4.67,1,2.57,1,0
1550311200,8.27,0.89,0.59,0.58,0
1550314800,10.22,0.84,2.25,1,0
1550318400,13.27,0.71,2.96,0.44,0
1550322000,14.32,0.63,2.94,0.7,0
1550325600,16.51,0.55,2.93,0.19,0
1550329200,16.52,0.51,2.58,0.99,0
1550332800,15.34,0.53,3.77,1,0
1550336400,13.29,0.64,2.77,0.98,0
1550340000,10.37,0.75,2.58,0.95,0
1550343600,8.67,0.79,2.8,0.93,0
1550347200,6.97,0.89,1.61,0.9,0
1550350800,5.7,0.94,1.87,0.89,0
1550354400,6.32,0.94,2.69,0.9,0
1550358000,6.47,0.88,1.36,0.93,0
1550361600,5.3,0.9,1.78,0.95,0
1550365200,5.26,0.9,2.77,0.97,0
1550368800,5.59,0.88,3.41,0.98,0
1550372400,5.66,0.87,3.85,0.99,0
1550376000,5.65,0.86,3.48,0.99,0
1550379600,5.62,0.86,3.63,0.99,0
1550383200,6.43,0.82,3.86,0.98,0
1550386800,5.81,0.81,4.63,0.97,0
1550390400,6.84,0.81,4.76,0.95,0
1550394000,8.67,0.78,5.85,0.91,0
1550397600,10.8,0.77,5.22,0.85,0
1550401200,13.54,0.69,5.98,0.78,0
1550404800,14.66,0.65,6.3,0.7,0
1550408400,15.44,0.66,5.82,0.69,0
1550412000,15.74,0.65,5.27,0.71,0
1550415600,15.71,0.61,4.77,0.71,0
1550419200,14.66,0.66,3.72,0.19,0
1550422800,12.58,0.71,2.23,0.19,0
1550426400,10.69,0.79,2.65,0.6,0
1550430000,8.68,0.9,2.55,0.61,0
1550433600,7.77,0.89,3.09,0.64,0
1550437200,6.84,0.94,1.67,0.64,0
1550440800,5.8,0.95,1.75,0.59,0
1550444400,5.59,0.93,1.17,0.52,0
1550448000,4.31,0.94,0,0.47,0
1550451600,3.12,0.95,0,0.47,0
1550455200,3.5,0.95,0.07,0.48,0
1550458800,2.7,0.99,0.09,0.19,0
1550462400,1.83,0.99,1.05,0.55,0
1550466000,3.43,1,1.54,0.6,0
1550469600,3.58,0.94,3.09,0.67,0
1550473200,3.58,0.94,2.8,0.75,0
1550476800,3.73,0.93,1.19,0.75,0
1550480400,5.38,0.95,1.7,1,0
1550484000,7.38,0.89,2.32,1,0
1550487600,8.59,0.82,3.17,1,0
1550491200,10.33,0.77,2.7,1,0
1550494800,10.26,0.84,2.86,1,0
1550498400,10.19,0.85,2.59,1,0
1550502000,10.35,0.86,2.22,1,0
1550505600,9.6,0.89,2.87,1,0
1550509200,8.71,0.95,1.82,1,0
1550512800,8.59,0.97,0.79,1,0
1550516400,7.91,0.99,1.45,1,0
1550520000,7.81,1,1.42,1,0
1550523600,7.63,1,1.95,0.75,0
1550527200,7.43,0.95,1.96,0.9,0
1550530800,6.55,1,1.28,1,0
1550534400,6.5,0.94,1.38,1,0
1550538000,5.84,0.95,1.67,0.96,0
1550541600,5.85,0.95,1.08,1,0
1550545200,5.05,1,0.99,1,0
1550548800,4.92,1,0.22,1,0
1550552400,4.92,1,0.28,1,0
1550556000,5.75,1,1.41,1,0
1550559600,5.56,1,1.4,1,0
1550563200,6.35,1,2.41,1,0
1550566800,6.55,1,1.51,1,0
1550570400,7.34,0.96,1.69,0.07,0
1550574000,7.47,1,2.02,1,0
1550577600,7.47,1,2.48,1,0
1550581200,8.51,1,2.12,1,0
1550584800,10.33,0.9,2.07,1,0
1550588400,11.45,0.79,1.96,0.75,0
1550592000,11.11,0.72,2.06,0.28,0
1550595600,10.14,0.76,1.52,0.65,0
1550599200,8.28,0.85,0,0.65,0
1550602800,7.97,0.89,0.34,0.49,0
1550606400,6.91,0.94,1.55,0.79,0
1550610000,4.99,0.94,1.04,0.79,0
1550613600,4.95,0.95,1.03,1,0
1550617200,4.1,1,1.68,1,0
1550620800,3.98,1,1.67,1,0
1550624400,3.11,0.99,0.93,0.53,0
1550628000,3.03,1,0.49,0.79,0
1550631600,4.72,0.95,0.02,1,0
1550635200,5.16,1,1.6,1,0
1550638800,6.28,0.95,1.36,1,0
1550642400,6.7,0.99,1.35,1,0
1550646000,6.67,0.94,1.09,1,0
1550649600,6.75,0.95,2.69,1,0
1550653200,6.9,0.94,1.87,1,0
1550656800,7.92,1,2.39,0.96,0
1550660400,8.3,0.98,3.63,0.96,0
1550664000,9.38,0.91,3.56,0.96,0
1550667600,10.05,0.87,3.86,0.96,0
1550671200,10.94,0.81,2.46,1,0
1550674800,10.93,0.81,3.39,0.96,0
1550678400,10.92,0.82,2.63,0.9,0
1550682000,9.59,0.86,2.24,0.21,0
1550685600,8.68,0.94,3.43,0.9,0
1550689200,7.88,0.95,3.29,1,0
1550692800,6.97,1,2.63,1,0
1550696400,6.87,0.94,2.46,1,0
1550700000,5.99,1,0.55,1,0
1550703600,5.08,1,0.68,1,0
1550707200,6.09,0.99,1.3,1,0
1550710800,5.82,1,0.96,1,0
1550714400,5.68,1,0.85,1,0
1550718000,6.43,1,0.21,1,0
1550721600,6.39,1,1.45,1,0
1550725200,6.37,1,1.27,1,0
1550728800,5.38,1,1.47,1,0
1550732400,5.48,1,1.88,1,0
1550736000,5.58,1,2.31,1,0
1550739600,5.62,1,2.49,1,0
1550743200,5.67,1,2.33,1,0
1550746800,5.85,0.99,2.43,1,0
1550750400,6.57,0.99,2.56,1,0
1550754000,6.65,0.99,1.99,1,0
1550757600,7.91,0.96,2.68,0.96,0
1550761200,10.52,0.81,1.52,0.44,0
1550764800,10.47,0.77,2.12,0,0
1550768400,9.58,0.82,2.97,0,0
1550772000,7.18,0.88,2.76,0,0
1550775600,6.25,0.94,2.58,0,0
1550779200,5.47,1,2.65,0.75,0
1550782800,5.46,0.95,2.1,1,0
1550786400,4.61,1,2.59,0.79,0
1550790000,4.58,1,2.4,0.53,0
1550793600,4.67,0.99,2.32,1,0
1550797200,3.62,1,2.15,1,0
1550800800,2.73,0.94,1.53,1,0
1550804400,3.35,0.95,2.36,1,0
1550808000,1.64,1,1.39,1,0
1550811600,1.43,1,2.28,0.07,0
1550815200,1.27,1,1.95,0.13,0
1550818800,1.55,1,1.87,0.29,0
1550822400,2.49,1,2.39,0.49,0
1550826000,5.55,0.96,2.58,0.62,0
1550829600,9.46,0.85,2.72,0.64,0
1550833200,12.53,0.74,2.19,0.6,0
1550836800,15.44,0.61,2.77,0.19,0
1550840400,17.46,0.54,3.77,0.51,0
1550844000,19.31,0.4,3.74,0.48,0
1550847600,19.42,0.4,3.39,0.45,0
1550851200,18.35,0.43,4.76,0.43,0
1550854800,13.92,0.61,3.54,0.41,0
1550858400,14.13,0.56,3.37,0.37,0
1550862000,12.17,0.66,2.35,0.19,0
1550865600,11.87,0.67,2.32,0.19,0
1550869200,11.54,0.65,2.37,0.02,0
1550872800,10.17,0.71,4.35,0,0
1550876400,10.48,0.7,5.43,0,0
1550880000,10.13,0.7,4.44,0.01,0
1550883600,9.1,0.74,3.05,0.01,0
1550887200,8.28,0.79,4,0,0
1550890800,8.46,0.79,3.27,0,0
